2025-00572,Abad,Zoe,2BSIS-2
2024-00573,Alcantara,Zoe,3BSIS-1
2023-00574,Andres,Zoe,4BSIS-1
2026-00575,Balagtas,Zoe,1BSCS-1
2025-00576,Cabral,Zoe,2BSCS-1
2025-00577,David,Zoe,2BSCS-2
2024-00578,Escobar,Zoe,3BSCS-1
2023-00579,Francisco,Zoe,4BSCS-1
2026-00580,Galang,Zoe,1BSIT-1,1BSCS-1
2025-00581,Herrera,Zoe,2BSIT-1
2025-00582,Ignacio,Zoe,2BSIT-2
2024-00583,Javier,Zoe,3BSIT-1
2023-00584,Katigbak,Zoe,4BSIT-1
2026-00585,Lacsamana,Zoe,1BSIS-1
2025-00586,Macapagal,Zoe,2BSIS-1
2025-00587,Natividad,Zoe,2BSIS-2
2024-00588,Ortega,Zoe,3BSIS-1
2023-00589,Quintos,Zoe,4BSIS-1
2026-00590,Rivera,Zoe,1BSCS-1,1BSIT-1
2025-00591,Samson,Zoe,2BSCS-1
2025-00592,Tolentino,Zoe,2BSCS-2
2024-00593,Uy,Zoe,3BSCS-1
2023-00594,Vergara,Zoe,4BSCS-1
2026-00595,Yap,Zoe,1BSIT-1
2025-00596,Abad,Aaron A.,2BSIT-1
2025-00597,Alcantara,Aaron A.,2BSIT-2
2024-00598,Andres,Aaron A.,3BSIT-1
2023-00599,Balagtas,Aaron A.,4BSIT-1
2026-00600,Cabral,Aaron A.,1BSIS-1,1BSCS-1
2025-00601,David,Aaron A.,2BSIS-1
2025-00602,Escobar,Aaron A.,2BSIS-2
2024-00603,Francisco,Aaron A.,3BSIS-1
2023-00604,Galang,Aaron A.,4BSIS-1
2026-00605,Herrera,Aaron A.,1BSCS-1
2025-00606,Ignacio,Aaron A.,2BSCS-1
2025-00607,Javier,Aaron A.,2BSCS-2
2024-00608,Katigbak,Aaron A.,3BSCS-1
2023-00609,Lacsamana,Aaron A.,4BSCS-1
2026-00610,Macapagal,Aaron A.,1BSIT-1,1BSCS-1
2025-00611,Natividad,Aaron A.,2BSIT-1
2025-00612,Ortega,Aaron A.,2BSIT-2
2024-00613,Quintos,Aaron A.,3BSIT-1
2023-00614,Rivera,Aaron A.,4BSIT-1
2026-00615,Samson,Aaron A.,1BSIS-1
2025-00616,Tolentino,Aaron A.,2BSIS-1
2025-00617,Uy,Aaron A.,2BSIS-2
2024-00618,Vergara,Aaron A.,3BSIS-1
2023-00619,Yap,Aaron A.,4BSIS-1
